Country,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
United Arab Emirates,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7,,,,,46.987,47.205,47.664,48.17,48.722,49.321,49.965,50.653,51.381,52.144,52.934,53.744,54.564,55.383,56.191,56.978,57.733,58.459,59.16,59.842,60.522,61.219,61.947,62.709,63.497,64.289,65.058,65.776,66.428,67.01,67.534,68.018,68.491,68.974,69.475,69.994,70.525,71.051,71.563,72.058,72.539,73.015,73.49,73.965,74.434,74.883,75.296,75.659,75.967,76.218,76.417,76.573,76.702,76.82,76.935,77.055,77.182,77.313,77.446,77.581
United Kingdom,40.02,,,40.02,,,,,40.58,,,,,41.25,,,,,40.84,,,,,40.47,,,,,41.43,,,,,40.89,,,,,40.56,,,41.7,41.35,41.86,41.55,42.56,39.96,38.33,39.5,37.38,42.8,41.42,40.93,40.56,39.34,41.03,43.25,41.88,40.04,40.84,43.01,42.38,42.52,40.4,39.97,40.65,40.41,42.62,42,41.67,40.95,41.31,42.9,43.78,42.13,41.85,43.69,44.7,43.01,44.27,43.78,46.11,44.87,45.09,44.79,45.76,45.33,45.65,46.81,46.34,44.75,44.29,45.51,44.87,48.34,45.73,47.41,47.23,46.98,46.13,46.32,47.91,49.08,50.43,49.11,50.86,50.58,51.44,51.84,52.52,53.99,51.54,54.55,53.83,51.99,48.2,47.73,45.57,40.43,54.12,56.6,58.35,57.13,59.4,58.17,58.51,59.66,59.04,59.99,57.71,60.89,60.11,60.63,60.67,61.4,62.05,61.85,61.88,63.3,63.69,60.97,61.37,63.99,64.01,64.85,65.85,66.47,66.44,68.5,68.19,68.7,68.3,69.6,69.87,70.24,70.21,70.48,70.6,70.78,70.88,71.1,70.85,70.92,70.83,71.62,71.61,71.53,72.16,71.79,71.75,72,72.32,72.1,72.31,72.51,72.78,72.76,73.25,73.18,73.29,73.72,74.06,74.19,74.44,74.83,74.68,74.95,75.3,75.41,75.55,75.89,76.06,76.46,76.32,76.88,76.78,77.05,77.31,77.45,77.56,78.04,78.31,78.43,78.52,79.1,79.3,79.53,79.344,79.499,79.642
United States,39.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.41,,,,,,,,,,45.21,,,,,,,,,,,49.3,50.5,50.6,49.6,50.3,50.1,50.2,51.9,52.8,51.8,53.4,54.1,53.5,54.6,55.1,54.2,54,47.2,55.3,55.4,58.2,58.1,57.5,58.5,58.5,57.9,59.4,58.3,58.5,59.6,60.3,61,60.95,60.31,60.97,60.42,61.11,62.44,63.12,63.28,63.84,64.63,64.34,65.13,65.63,66.33,66.73,67.3,67.68,68.12,68.22,68.44,68.79,69.58,69.63,69.71,69.49,69.76,69.98,69.91,70.32,70.21,70.04,70.33,70.41,70.43,70.76,70.42,70.66,70.92,71.24,71.34,71.54,72.08,72.68,72.99,73.38,73.58,74.03,73.93,74.36,74.65,74.71,74.82,74.79,74.87,75.01,75.03,75.31,75.6,75.8,76.08,75.83,76,76.09,76.44,76.8,76.97,76.97,77.13,77.25,77.31,77.49,77.92,77.93,78.21,79.093,79.265,79.43
Uruguay,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,,,,,,,,,65.977,66.04,66.175,66.332,66.511,66.711,66.93,67.165,67.41,67.657,67.894,68.11,68.294,68.438,68.54,68.603,68.633,68.644,68.65,68.661,68.685,68.73,68.795,68.883,68.997,69.142,69.32,69.529,69.763,70.017,70.284,70.558,70.831,71.096,71.349,71.585,71.801,72.001,72.188,72.368,72.544,72.723,72.911,73.11,73.321,73.542,73.77,74,74.226,74.447,74.663,74.875,75.085,75.296,75.505,75.714,75.919,76.119,76.312,76.499
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.959,55.17,55.593,56.014,56.433,56.85,57.266,57.681,58.096,58.513,58.931,59.353,59.779,60.207,60.634,61.055,61.467,61.864,62.241,62.596,62.923,63.218,63.482,63.722,63.944,64.159,64.38,64.616,64.871,65.147,65.446,65.767,66.098,66.421,66.718,66.961,67.115,67.169,67.127,67,66.821,66.63,66.47,66.372,66.348,66.398,66.506,66.638,66.769,66.888,66.99,67.072,67.145,67.218,67.296,67.386,67.496,67.63,67.789,67.974
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8,41.1,41.7,42.3,42.9,43.5,44.1,44.7,45.3,45.9,46.5,47.1,47.7,48.3,48.9,49.5,50.1,50.7,51.3,51.9,52.5,53.1,53.7,54.3,54.9,55.504,56.116,56.736,57.361,57.982,58.583,59.142,59.65,60.107,60.521,60.919,61.337,61.801,62.324,62.902,63.509,64.107,64.657,65.135,65.534,65.866,66.154,66.435,66.734,67.062,67.419,67.799,68.183,68.557,68.916,69.257,69.582,69.894,70.198,70.495
Venezuela. RB,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,,,,,,,,33.9,,,,,39.9,,,,,,,,,54.056,54.338,54.904,55.472,56.044,56.618,57.195,57.776,58.358,58.943,59.529,60.115,60.699,61.279,61.852,62.414,62.964,63.501,64.02,64.52,64.995,65.445,65.867,66.261,66.628,66.963,67.263,67.531,67.772,67.997,68.219,68.456,68.718,69.008,69.326,69.661,70,70.324,70.62,70.88,71.103,71.291,71.453,71.6,71.736,71.864,71.985,72.101,72.213,72.326,72.446,72.578,72.724,72.885,73.061,73.249,73.445,73.643,73.839,74.031
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.118,42.384,42.91,43.426,43.931,44.426,44.911,45.388,45.861,46.336,46.818,47.318,47.845,48.41,49.022,49.694,50.438,51.254,52.131,53.06,54.024,55.005,55.982,56.939,57.861,58.744,59.589,60.406,61.201,61.971,62.71,63.41,64.067,64.682,65.258,65.807,66.343,66.877,67.415,67.953,68.482,68.985,69.445,69.853,70.208,70.515,70.785,71.034,71.276,71.518,71.762,72.008,72.248,72.479,72.701,72.916,73.126,73.332,73.537,73.741
Western Sahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.748,34.94,35.323,35.705,36.086,36.466,36.845,37.223,37.6,37.976,38.352,38.727,39.103,39.479,39.857,40.23,40.59,40.938,41.282,41.637,42.027,42.482,43.022,43.654,44.379,45.186,46.055,46.958,47.869,48.772,49.666,50.556,51.452,52.354,53.251,54.123,54.945,55.702,56.387,57,57.549,58.05,58.527,59.001,59.483,59.981,60.498,61.027,61.56,62.092,62.618,63.13,63.622,64.092,64.537,64.961,65.366,65.76,66.147,66.53
Vietnam,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,33,,,,,,,,,,,,,,39.422,39.669,40.165,40.66,41.155,41.65,42.145,42.64,43.134,43.63,44.125,44.621,45.117,45.614,46.11,46.595,47.055,47.491,47.913,48.342,48.82,49.4,50.109,50.952,51.915,52.955,54.009,55.015,55.929,56.738,57.448,58.086,58.706,59.35,60.04,60.797,61.631,62.53,63.472,64.441,65.41,66.35,67.237,68.054,68.791,69.45,70.042,70.589,71.109,71.605,72.076,72.513,72.908,73.256,73.561,73.828,74.066,74.285,74.495,74.701
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.404,57.905,58.865,59.743,60.538,61.25,61.883,62.439,62.927,63.357,63.745,64.107,64.46,64.821,65.198,65.597,66.015,66.442,66.867,67.29,67.708,68.123,68.535,68.943,69.345,69.736,70.111,70.467,70.804,71.125,71.436,71.745,72.058,72.382,72.717,73.061,73.41,73.755,74.092,74.419,74.734,75.042,75.344,75.642,75.938,76.229,76.515,76.793,77.061,77.317,77.559,77.786,77.997,78.194,78.378,78.55,78.713,78.87,79.022,79.172
Yemen. Rep.,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,31.912,32.078,32.403,32.714,33.01,33.293,33.562,33.818,34.065,34.305,34.543,34.786,35.04,35.314,35.616,35.951,36.322,36.731,37.179,37.672,38.218,38.825,39.493,40.222,41.008,41.853,42.754,43.704,44.686,45.685,46.683,47.664,48.617,49.529,50.39,51.19,51.925,52.603,53.233,53.82,54.371,54.893,55.395,55.883,56.365,56.843,57.318,57.788,58.251,58.71,59.168,59.628,60.091,60.559,61.031,61.507,61.984,62.459,62.93,63.394
Yugoslavia,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,,,,,,,,,,,,52.1,,,,,,,,,,,,,,,,,,,,54.96,,,,,59.04,,,,,62.2,,,,,65.1,,,,,67.46,,,,,69.59,,,,,69.56,,,,,70.83,,,,,71.815,,,,,72.562,,,,,73.444,,,,,74.175,,
Zambia,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6,,,,,41.222,41.43,41.845,42.26,42.673,43.086,43.496,43.904,44.309,44.707,45.095,45.473,45.839,46.194,46.543,46.896,47.267,47.663,48.086,48.532,48.992,49.457,49.91,50.335,50.72,51.054,51.33,51.55,51.72,51.842,51.927,51.991,52.042,52.082,52.105,52.103,52.065,51.97,51.797,51.526,51.118,50.533,49.77,48.849,47.808,46.69,45.546,44.445,43.454,42.633,42.041,41.723,41.67,41.858,42.271,42.883,43.657,44.537,45.467,46.402
Zimbabwe,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,,,,,,,,,,47.649,47.861,48.283,48.701,49.115,49.525,49.93,50.332,50.727,51.116,51.497,51.869,52.23,52.581,52.922,53.254,53.579,53.898,54.217,54.536,54.859,55.185,55.516,55.854,56.204,56.577,56.987,57.437,57.921,58.43,58.958,59.497,60.027,60.517,60.935,61.262,61.483,61.581,61.527,61.28,60.762,59.892,58.653,57.074,55.209,53.132,50.93,48.728,46.655,44.818,43.319,42.23,41.538,41.223,41.276,41.681,42.401,43.364,44.491,45.721
Åland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9,81,78.25,80,80.83,81.8,80.63,79.88,80,80.1,,,
