New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29432,,,,,,,,,,,,,,,,,,,,29432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55069,56780,58615,60581,62689,64948,67369,69963,72745,75790,78804,81774,84518,86978,88066,90360,93462,96094,99500,104000,112000,120000,125500,128500,131000,133000,134500,136000,137500,138800,139400,142500,145000,146584,149659,152591,155582,158737,161885,165003,168361,171988,175612,179152,182543,185833,189104,192347,195554,198714,201816,204863,207858,210798,213679,216494,219246,221943,224585,,,271991
New Zealand,,,100000,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,100000,,,,,,,,,,70000,,,,,,,,,,90000,,,,,,,,,,132000,,,,,,,,,,291000,306000,320000,335000,367000,406000,434000,450000,467000,494000,520000,539000,555000,574000,598000,614000,626000,640000,649000,656000,665000,674000,686000,705000,722000,735000,748000,764000,779000,794000,807000,824000,844000,867000,893000,919000,946000,969000,996000,1024000,1045000,1067000,1092000,1122000,1143000,1152000,1155000,1152000,1156000,1195000,1241000,1275000,1304000,1326000,1350000,1382000,1412000,1437000,1454000,1471000,1493000,1514000,1527000,1540000,1552000,1562000,1573000,1587000,1604000,1627000,1636000,1629000,1639000,1633000,1654000,1688000,1759000,1797000,1833000,1871000,1908310,1947389,1994794,2047391,2092779,2136168,2178289,2229407,2281533,2331122,2371746,2432450,2488550,2541350,2591950,2640400,2687550,2728150,2759000,2788500,2828050,2875300,2929100,2992300,3058400,3117800,3153550,3164900,3165800,3164550,3170150,3185450,3210650,3245800,3278900,3298050,3308300,3317166,3331205,3341632,3359604,3396964,3437674,3475061,3517261,3565990,3621200,3676187,3726214,3774096,3819762,3864129,3908037,3951307,3993817,4035461,4076140,4115771,4154311,,,4767906
Ngorno-Karabakh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186000,,,,,,,,,,,,,,,,,,,,186000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000,,,,,,,,,,,,,,,,,,,,337000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478000,485000,492000,499000,507000,514000,522000,529000,537000,545000,553000,561000,570000,578000,580000,595000,604000,613000,622000,631000,640000,640000,650000,650000,660000,660000,670000,670000,670000,680000,680000,690000,690000,700000,710000,730000,750000,770000,780000,810000,830000,840000,860000,880000,900000,920000,950000,980000,1000000,1030000,1097916,1131307,1165790,1201514,1238630,1277288,1317387,1358828,1401760,1446333,1492698,1540819,1590597,1642083,1695330,1750391,1807123,1865490,1925707,1987988,2052544,2120111,2182908,2247491,2319602,2394786,2473102,2554598,2609107,2689042,2805321,2901332,2979423,3048600,3121094,3190053,3262816,3344353,3433924,3530673,3683746,3871551,4017939,4140517,4262327,4382555,4498580,4609572,4717284,4824619,4932420,5039717,5146848,5253603,5359759,5465100,5570129,5675356,5780586,,,7968947
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244861,,,,,,,,,,,,,,,,,,,,1244861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3271073,3324164,3379468,3437066,3497045,3559494,3624507,3692184,3762630,3835954,3912663,3992502,4076008,4162926,4252122,4343664,4437620,4534062,4633063,4735173,4840501,4948667,5060262,5175408,5294763,5419038,5547894,5682086,5821985,5967481,6118518,6275098,6437188,6604789,6777992,6956968,7141829,7332638,7529666,7733615,7945137,8164668,8392818,8631131,8880037,9139044,9404073,9666252,9935490,10220540,10516111,10823004,11140655,11469579,11810183,12162856,12525094,12894865,13272679,,,23585574
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12100855,,,,,,,,,,,,,,,,,,,,12100855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18631000,,,,,,,,,,19158000,,,,,,,,,,,,,,,,,,,31796939,32448689,33119096,33808763,34626706,35458978,36306207,37173340,38062768,38976103,39914593,40879339,41871351,42891491,43940734,45020052,46134375,47287752,48481074,49719289,51027516,52370604,53740085,55179709,56775644,58522112,60324738,62209173,64203864,66319068,68550274,70815282,73039376,74154971,75526667,77573154,79345497,81551520,83815330,86135468,88510354,90920655,93364244,95855030,98388477,100960105,103567064,106207839,108880275,111580397,114306700,117074880,119901274,122790463,125744458,128765768,131859731,135031164,138283240,,,231000139
Niue,,,,,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,,,,,,,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4495,,,,,4674,,,,,4830,,,,,5109,,,,,5040,,,,,4125,,,,,3420,,,,,2756,,,,,2258,,,,,2246,,,,,1877,,,,,1632,,,,,1488,
Norfolk Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156,,,,,,,,,,,,1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849,,,,,1977,,,,,1912,,,,,1772,,,,,2037,1870,1850,1840,1830,1830,2110,2128,,,
Northern Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3360,,,,,,,,,,,,,,,,,,,,3360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6286,6507,6736,6973,7219,7473,7736,8008,8290,8571,8861,9160,9470,9791,10122,10465,10819,11185,11563,11954,12359,12972,13572,14200,14596,14938,15316,15710,16118,16497,16890,17576,18301,19139,20109,21386,23026,25400,29053,35294,44037,46555,49211,51937,54613,57229,59822,62388,64889,67302,69706,71868,74003,76129,78252,80362,82459,84546,86616,,,122594
Norway,,,400000,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970000,984000,998000,1013000,1028000,1044000,1062000,1079000,1093000,1108000,1124000,1137000,1150000,1163000,1174000,1188000,1202000,1214000,1224000,1233000,1241000,1254000,1271000,1286000,1302000,1319000,1337000,1351000,1363000,1377000,1392000,1409000,1425000,1440000,1457000,1479000,1501000,1521000,1543000,1570000,1596000,1614000,1627000,1646000,1668000,1690000,1707000,1716000,1724000,1729000,1735000,1745000,1755000,1767000,1783000,1803000,1829000,1852000,1877000,1902000,1919000,1923000,1920000,1919000,1929000,1944000,1958000,1970000,1977000,1984000,1997000,2013000,2026000,2038000,2057000,2083000,2112000,2142000,2174000,2204000,2230000,2255000,2275000,2288000,2297000,2309000,2319000,2329000,2346000,2367000,2384000,2401000,2423000,2447000,2472000,2498000,2522000,2551000,2578000,2603000,2635000,2668000,2695000,2713000,2729000,2747000,2763000,2775000,2785000,2795000,2807000,2824000,2842000,2858000,2874000,2889000,2904000,2919000,2936000,2954000,2973000,2990000,3009000,3032000,3060000,3091000,3127000,3165000,3201000,3234000,3265126,3295871,3327728,3360888,3394246,3427409,3459992,3491938,3522993,3552851,3581239,3609800,3638919,3666540,3694339,3723153,3753628,3786019,3818983,3850977,3877386,3903039,3933004,3960613,3985258,4007313,4026152,4043205,4058671,4072517,4085620,4099702,4114787,4128432,4140095,4152419,4166596,4186147,4208729,4226142,4242006,4261733,4286357,4311964,4336638,4359101,4381277,4405672,4432718,4463377,4492400,4515195,4535591,4555400,4574560,4593041,4610820,4627926,4644457,,,4977705
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318000,,,,,,,,,,,,,,,,,,,,318000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488588,498207,507833,517464,528286,539115,549950,561977,572826,586055,599292,613723,628164,644990,661826,678672,696718,714775,735222,755682,778536,802594,829050,856714,884395,913285,956453,1004533,1058744,1115515,1174857,1237945,1301048,1363189,1423521,1481587,1537697,1593882,1651822,1711642,1772974,1843255,1915208,1988746,2058553,2130934,2205958,2283635,2364049,2447279,2533389,2622198,2713462,2807125,2903165,3001583,3102229,3204897,3309440,,,5922062
Pakistan,,,8817631,,10777105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13651000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20008000,,,,,,,,,,,,,,,,22812000,,,,,,,,,,,,28169000,,,,,32683000,,,,39448232,40382206,41346560,42342412,43372063,44434445,45535711,46679944,47868932,49104112,50386898,51718581,53100671,54524471,55988385,57494940,59046203,60641899,62282496,63969987,65705964,67491369,69325921,71121085,72911780,74711541,76456121,78152686,80051300,82374302,85219117,88417079,91462088,94147312,96489872,99060352,102046668,105186881,108384014,111502409,114578478,117653767,120065004,122487513,125491984,128690285,132146638,135564834,139007774,142461389,146342958,150334765,153403524,156127453,159196336,162419946,165803560,169270617,172730891,,,244093234
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3875,,,,,,,,,,,,,,,,,,,,3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7251,7448,7651,7859,8073,8292,8518,8749,8987,9231,9482,9740,10005,10277,10557,10844,11138,11413,11607,11804,12005,12208,12416,12627,12745,12838,12931,13025,13120,13215,13311,13408,13507,13605,13705,13804,13963,14264,14572,14886,15207,15549,15916,16285,16651,17037,17409,17754,18096,18434,18766,19092,19409,19717,20016,20303,20579,20842,21093,,,25036
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78842,,,,,,,,,,,,,,,,,,,,78842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,,,,,,,,,,,,,,,,,,,,176000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263000,269000,275000,281000,287000,293000,299000,306000,312000,319000,326000,333000,341000,348000,365000,383000,402000,422000,442000,464000,487000,489000,491000,493000,495000,497000,499000,502000,504000,506000,515000,527000,543000,559000,576000,592000,608000,623000,640000,656000,697000,720000,773000,795000,784000,791000,788000,804000,822000,838000,892502,915560,940080,962188,985066,1010655,1036550,1063506,1085241,1115146,1147610,1181175,1215725,1251278,1287993,1325975,1365169,1405486,1446758,1488794,1531038,1573444,1616384,1659161,1706336,1747783,1789842,1839782,1872588,1914853,1956454,1995823,2036305,2077631,2120220,2164335,2209048,2253639,2298640,2344226,2390419,2437528,2484997,2531926,2579616,2629303,2680414,2734531,2788234,2838492,2889485,2941167,2990875,3039748,3089531,3140232,3191319,3242173,3292693,,,4330608
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754894,,,,,,,,,,,,,,,,,,,,754894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412466,1438163,1465469,1494506,1525366,1557902,1591955,1627752,1665511,1705225,1746986,1791048,1837378,1885929,1936607,1989516,2045085,2102625,2161618,2223233,2288056,2353081,2416549,2476980,2540118,2609796,2680390,2753462,2830006,2908571,2991217,3064312,3139596,3216925,3296419,3378233,3462394,3548932,3638032,3729905,3824787,3922925,4024135,4128174,4235157,4344820,4456781,4571004,4687521,4806270,4926984,5049055,5172033,5295816,5420280,5545268,5670544,5795887,5921144,,,8592462
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143000,,,,,,,,,,,,,,,,,,,,143000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,,,,,,,,,,,,,,,,,,,,384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440000,450000,461000,472000,483000,494000,505000,517000,529000,542000,554000,567000,580000,594000,608000,622000,637000,652000,667000,683000,699000,715000,732000,749000,767000,785000,803000,822000,841000,860000,880000,901000,922000,944000,966000,988000,1012000,1036000,1061000,1086000,1111000,1137000,1164000,1191000,1219000,1247000,1275000,1305000,1335000,1366000,1475669,1515299,1555876,1597419,1639946,1683477,1726702,1770902,1816096,1862301,1909538,1959034,2009813,2061907,2115353,2170183,2228306,2287985,2349262,2412181,2476785,2544518,2614104,2692135,2772696,2850419,2919486,2984494,3050953,3119329,3193047,3275777,3366439,3462731,3563622,3668292,3775922,3886512,4000058,4116564,4236056,4358536,4483945,4612341,4743715,4877951,5014837,5154123,5295745,5439657,5585828,5734139,5884491,6036900,6191368,6347884,6506464,6667147,6829969,,,10842086
Peru,,,1300000,,1300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001000,,,,,,,,,,,,,,,,,,,,2606000,,,,,,,,,,,,,,,,,,,,3346000,,,,,,3470000,3513000,3558000,3603000,3648000,3694000,3741000,3788000,3836000,3885000,3934000,3984000,4034000,4085000,4137000,4189000,4242000,4295000,4350000,4405000,4460000,4517000,4574000,4631000,4690000,4764000,4838000,4914000,4992000,5070000,5150000,5230000,5312000,5396000,5480000,5569000,5660000,5752000,5846000,5941000,6038000,6137000,6237000,6338000,6440000,6550000,6662000,6776000,6892000,7010000,7130000,7252000,7376000,7502000,7632500,7826200,8025700,8232100,8447000,8671500,8904900,9146100,9396700,9657800,9931000,10217500,10516500,10825800,11143500,11467300,11796400,12132200,12476000,12829100,13192800,13568300,13954700,14350300,14753100,15161199,15573199,15990099,16414399,16848699,17295298,17754798,18125129,18516941,18927692,19348926,19771935,20195924,20625082,21063800,21511443,21967278,22430449,22900004,23374974,23846388,24304899,24748122,25174087,25581874,25979722,26376033,26769436,27158869,27544305,27925628,28302603,28674757,29041593,,,35707142
Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176000,,,,,,,,,,,,,,,,,,,,2176000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612000,,,,,,,,,,,,,,,,,,,,5063000,,,,,,,,,,,,,,,,,,,,6476000,,,,,,,,,,7324000,7465000,7609000,7755000,7904000,8056000,8211000,8369000,8530000,8694000,8861000,9032000,9206000,9384000,9565000,9749000,9937000,10128000,10323000,10522000,10725000,10932000,11143000,11358000,11577000,11800000,12026000,12305000,12543000,12890000,13194000,13507000,13829000,14158000,14497000,14843000,15199000,15563000,15934000,16275000,16585000,16902000,17169000,17552000,17887000,18228000,18775000,19338000,19918000,20516000,21131264,21775167,22438691,23122432,23827009,24553055,25301226,26072194,26866654,27685324,28528939,29410457,30325264,31273198,32254350,33267569,34304274,35356600,36424438,37506719,38603696,39718094,40850141,41998117,43162098,44336842,45574350,46850962,48171780,49537371,50940182,52195262,53456774,54697515,55963794,57288037,58648857,60017788,61384736,62814469,64318120,65788832,67185766,68610958,70111842,71717437,73386057,75012988,76576177,78133918,79739825,81369751,82995088,84619974,86241697,87857473,89468677,91077287,92681453,,,125608770
Pitcairn,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,26,,,,14,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,65,,,,,,,,,,,,,,,,,156,,,,,,,,194,0,16,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,143,,,,,145,,,,,103,,,,,90,,,,,69,,,,,63,,,,,62,,,,,65,,,,,61,,,,,58,,,,,50,,,,,50,
Poland,,,5000000,,6000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10426000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000,,,,,,,,,,,,,,,,,,,,16865000,,,,,,,,,,,,,,,,,,,,22854000,,,,,,,,,,24750000,,,,,,,,,,26644000,,,26710000,,,,,,,23968000,24330000,24935000,25569000,25992000,26425000,26815000,27148000,27509000,27856000,28204000,28615000,29022000,29421000,29771000,30129000,30471000,30791000,31062000,31365000,30021000,,,,,,23959000,23734000,23980000,24410000,24824000,25262265,25730551,26221264,26715134,27220668,27743876,28235346,28692576,29152334,29589842,29978949,30329617,30662122,30975520,31262358,31532016,31785378,32034813,32280848,32526000,32777810,33039545,33331131,33642890,33969240,34299428,34621254,34929072,35256645,35578016,35901961,36227381,36571418,36904134,37225792,37504275,37740710,37866840,37970155,38119408,38253222,38370697,38467746,38548296,38600642,38629842,38654957,38668756,38665539,38654164,38643641,38625976,38602853,38580445,38557984,38536869,38518241,38500696,,,36530619
Portugal,,,1100000,,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3297000,3316000,3335000,3354000,3373000,3393000,3412000,3432000,3452000,3472000,3491000,3512000,3532000,3552000,3475000,3595000,3617000,3639000,3661000,3683000,3704000,3715000,3726000,3738000,3749000,3760000,3771000,3783000,3794000,3804000,3816000,3827000,3839000,3850000,3858000,3867000,3875000,3889000,3925000,3963000,4000000,4074000,4113000,4131000,4176000,4201000,4226000,4251000,4276000,4302000,4327000,4353000,4379000,4405000,4431000,4458000,4484000,4511000,4538000,4571000,4610000,4651000,4691000,4732000,4773000,4815000,4857000,4899000,4942000,4985000,5028000,5068000,5104000,5141000,5178000,5215000,5252000,5290000,5327000,5366000,5404000,5447000,5494000,5541000,5589000,5637000,5686000,5735000,5784000,5834000,5884000,5935000,5964000,5972000,5980000,5988000,5996000,6005000,6013000,6021000,6029000,6071000,6146000,6223000,6300000,6378000,6457000,6538000,6619000,6701000,6784000,6869000,6954000,7040000,7127000,7216000,7305000,7396000,7488000,7581000,7675000,7757000,7826000,7896000,7967000,8038000,8110000,8183000,8256000,8329000,8442750,8490250,8526050,8578950,8632100,8692600,8756000,8817650,8888550,8961550,9036700,9031200,9019800,9081600,9122500,9128850,9108800,9103000,9115050,9097200,9044200,8990450,8970450,8975950,9098300,9411090,9621970,9662600,9698780,9724560,9777800,9850079,9859650,9872243,9885387,9897192,9907411,9915289,9920611,9923147,9922689,9919009,9927680,9967832,10027688,10065543,10099918,10156415,10224828,10283381,10335597,10386753,10433867,10479955,10524145,10566212,10605870,10642836,10676910,,,10731139
Puerto Rico,,,,,,,,,,45000,,,,,,,,,,70000,,,,,,,,,,,,,,,,,,,155000,,,,,,,,,,,,,,,221000,,,,,248000,,,,,,,,,,,,330000,,,,,,,,,,,,,,,,,,495000,,,,,,,,,,583000,,,,,,,,,,645000,,,,,,,732000,,,,,,,,,,799000,,,,,,,,,,,,953000,959000,974000,990000,1006000,1022000,1039000,1056000,1073000,1090000,1108000,1126000,1144000,1162000,1181000,1199000,1217000,1235000,1254000,1273000,1292000,1312000,1336000,1359000,1383000,1407000,1431000,1455000,1478000,1502000,1526000,1552000,1584000,1615000,1647000,1679000,1710000,1743000,1777000,1810000,1844000,1880000,1935000,1987000,2033000,2062000,2099000,2141000,2162000,2187000,2197000,2218000,2235000,2227000,2204000,2214000,2250000,2249000,2260000,2299000,2322000,2358000,2402514,2448046,2496601,2552181,2596774,2627368,2648961,2673568,2722232,2721754,2766299,2847132,2863420,2886600,2935124,3026125,3080828,3117884,3168446,3209648,3238968,3279001,3316031,3350037,3382106,3413303,3444468,3474992,3505600,3536910,3562110,3585176,3615497,3649237,3683103,3724655,3759430,3781101,3800081,3815909,3839190,3859606,3877881,3894855,3911299,3927188,3942491,3957169,,,4068256
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14092,,,,,,,,,,,,,,,,,,,,14092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25101,27064,29057,31074,33105,35142,36952,38757,40550,42667,45183,48712,52968,58146,63897,70284,77319,85168,93925,103283,113262,122177,131794,142167,153358,165429,176798,188947,201932,215809,230640,242474,252300,283926,314767,345079,375013,402134,429731,456616,481477,504531,529399,557008,585368,613142,640524,667336,693592,719306,744483,769152,793341,817052,840290,863051,885359,907229,928635,,,1181912
Reunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92744,,,,,,,,,,,,,,,,,,,,92744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243700,250700,257700,265500,274400,286100,296000,308700,317900,327200,337500,347900,358900,371000,383700,392900,403300,414024,425070,435564,444806,453345,461633,469368,475364,481100,486749,492095,497039,501979,507015,511650,517810,523170,532769,541776,551188,562035,573509,585202,597308,609686,622191,634769,647368,659938,672433,684810,697035,709083,720934,732570,743981,755171,766153,776948,787584,798094,808506,,,1025217
Romania,,,2000000,,2500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6389000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000,,,,,,,,,,,,,,,,,,,,9179000,,,,,,,,,,,,,,,,,,,,10373000,,,,,,,,,,11000000,,,,,,,,,,11866000,,,12527000,,,,,,,12340000,12479000,12666000,12843000,13020000,13209000,13399000,13574000,13760000,13952000,14141000,14355000,14554000,14730000,14924000,15069000,15256000,15434000,15601000,15751000,15907000,15774000,15839000,15840000,15946000,15929000,15971000,15849000,15893000,16084000,16311000,16464000,16630000,16847000,17040000,17325000,17583000,17829327,18055948,18225830,18403414,18566932,18680721,18813131,18927081,19027367,19140783,19284814,19720984,20010178,20252541,20469658,20662648,20827525,21028841,21245103,21445698,21658597,21831875,22001388,22130036,22256551,22356726,22407281,22453788,22521195,22599678,22686371,22768897,22852123,22865945,22825559,22797027,22768538,22738680,22692830,22627562,22562458,22515824,22480527,22451921,22428044,22404337,22380273,22355551,22329977,22303552,22276056,22246862,,,20827076
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31088398,,,,,,,,,,,,,,,,,,,,31088398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101936816,103506916,105385090,107302806,109208917,111125498,112859299,114554838,116259155,117956865,119631633,121324346,122877560,124276517,125521510,126541293,127414772,128183863,128876498,129572617,130245476,130977408,131768681,132556176,133378674,134293372,135269263,136263686,137245870,138163680,139038849,139899972,140821820,141861725,142922263,143937997,144966550,145958907,146865701,147351694,147974148,148299817,148401650,148392385,148446239,148495015,148318876,148077459,147826912,147369604,146731774,146018987,145266326,144586191,143974059,143420309,142893540,142369485,141844355,,,126470938
